Amazon_17215,Goodreads_books_35537,True,1.0000000000000002
Amazon_14984,Goodreads_books_38742,True,1.0
Amazon_18029,Goodreads_books_18592,True,1.0
Amazon_7299,Goodreads_books_12926,True,1.0
Amazon_21200,Goodreads_books_11403,True,1.0
Amazon_9873,Goodreads_books_23389,True,1.0
Amazon_17094,Goodreads_books_36730,True,1.0
Amazon_10403,Goodreads_books_28856,True,1.0
Amazon_19949,Goodreads_books_22947,True,1.0
Amazon_11726,Goodreads_books_34699,True,1.0000000000000004
Amazon_10562,Goodreads_books_24864,True,0.9109186933339868
Amazon_15071,Goodreads_books_30497,True,1.0000000000000002
Amazon_10570,Goodreads_books_4221,True,0.9725937468661257
Amazon_20840,Goodreads_books_34669,True,1.0000000000000002
Amazon_1471,Goodreads_books_32236,True,1.0000000000000002
Amazon_10964,Goodreads_books_8985,True,1.0
Amazon_409,Goodreads_books_19114,True,1.0
Amazon_12910,Goodreads_books_36133,True,1.0
Amazon_17515,Goodreads_books_32535,True,1.0000000000000002
Amazon_15317,Goodreads_books_1584,True,1.0
Amazon_4780,Goodreads_books_31077,True,1.0
Amazon_8558,Goodreads_books_34055,True,1.0
Amazon_5069,Goodreads_books_11448,True,1.0000000000000002
Amazon_17274,Goodreads_books_69,True,1.0
Amazon_17739,Goodreads_books_30398,True,1.0
Amazon_3256,Goodreads_books_20344,True,1.0
Amazon_7782,Goodreads_books_27696,True,1.0000000000000002
Amazon_10888,Goodreads_books_21664,True,1.0
Amazon_17797,Goodreads_books_32897,True,1.0000000000000004
Amazon_17133,Goodreads_books_12401,True,1.0000000000000002
Amazon_17516,Goodreads_books_38065,True,1.0
Amazon_10297,Goodreads_books_31291,True,1.0000000000000002
Amazon_21188,Goodreads_books_29488,True,1.0
Amazon_17333,Goodreads_books_3474,True,1.0
Amazon_16756,Goodreads_books_9759,True,1.0000000000000002
Amazon_3121,Goodreads_books_35540,True,1.0
Amazon_15158,Goodreads_books_1030,True,1.0000000000000002
Amazon_18105,Goodreads_books_33964,True,1.0000000000000002
Amazon_18051,Goodreads_books_30965,True,1.0000000000000002
Amazon_10188,Goodreads_books_25592,True,1.0
Amazon_7825,Goodreads_books_31516,True,1.0
Amazon_17255,Goodreads_books_35471,True,1.0
Amazon_16985,Goodreads_books_34277,True,1.0
Amazon_13610,Goodreads_books_8801,True,0.9378982767873684
Amazon_15049,Goodreads_books_30619,True,1.0
Amazon_3817,Goodreads_books_4436,True,1.0
Amazon_17478,Goodreads_books_39353,True,1.0000000000000002
Amazon_18262,Goodreads_books_34481,True,1.0000000000000002
Amazon_17361,Goodreads_books_918,True,1.0
Amazon_22684,Goodreads_books_23956,True,1.0
Amazon_13722,Goodreads_books_24030,True,0.9884274664632547
Amazon_17705,Goodreads_books_30510,True,1.0
Amazon_17449,Goodreads_books_24316,True,1.0
Amazon_16094,Goodreads_books_26538,True,1.0
Amazon_15521,Goodreads_books_2436,True,1.0
Amazon_15444,Goodreads_books_31041,True,1.0
Amazon_11165,Goodreads_books_32758,True,0.9824939702245536
Amazon_10724,Goodreads_books_11834,True,1.0000000000000002
Amazon_20967,Goodreads_books_13980,True,1.0
Amazon_13573,Goodreads_books_39218,True,0.9908751744064336
Amazon_5185,Goodreads_books_30430,True,1.0000000000000002
Amazon_2475,Goodreads_books_12853,True,1.0
Amazon_2767,Goodreads_books_30240,True,1.0000000000000002
Amazon_17156,Goodreads_books_31922,True,1.0
Amazon_3359,Goodreads_books_12634,True,1.0
Amazon_14745,Goodreads_books_28914,True,1.0
Amazon_4935,Goodreads_books_14747,True,1.0000000000000002
Amazon_16826,Goodreads_books_31297,True,1.0
Amazon_16956,Goodreads_books_32588,True,1.0
Amazon_4516,Goodreads_books_2683,True,1.0
Amazon_10272,Goodreads_books_13856,True,0.96942095978399
Amazon_13836,Goodreads_books_34467,True,1.0
Amazon_10583,Goodreads_books_35649,True,0.9005018693388493
Amazon_17736,Goodreads_books_30895,True,1.0
Amazon_15021,Goodreads_books_1854,True,1.0
Amazon_5037,Goodreads_books_30496,True,1.0
Amazon_17497,Goodreads_books_27512,True,1.0
Amazon_21241,Goodreads_books_33257,True,1.0
Amazon_15819,Goodreads_books_37433,True,1.0000000000000004
Amazon_18183,Goodreads_books_31068,True,1.0
Amazon_15433,Goodreads_books_31168,True,1.0
Amazon_21080,Goodreads_books_31703,True,1.0
Amazon_5113,Goodreads_books_35819,True,1.0
Amazon_1503,Goodreads_books_26012,True,1.0000000000000002
Amazon_15456,Goodreads_books_30421,True,0.9909802896073882
Amazon_2390,Goodreads_books_26636,True,1.0
Amazon_17595,Goodreads_books_30697,True,1.0
Amazon_2251,Goodreads_books_15443,True,1.0
Amazon_18182,Goodreads_books_14580,True,1.0
Amazon_14433,Goodreads_books_39142,True,1.0000000000000002
Amazon_13088,Goodreads_books_12598,True,1.0000000000000002
Amazon_17251,Goodreads_books_24,True,1.0
Amazon_7754,Goodreads_books_33773,True,1.0
Amazon_687,Goodreads_books_1656,True,1.0
Amazon_2046,Goodreads_books_14206,True,0.9241472140493864
Amazon_9528,Goodreads_books_10480,True,1.0000000000000004
Amazon_21267,Goodreads_books_11602,True,1.0
Amazon_11313,Goodreads_books_33309,True,1.0000000000000004
Amazon_15141,Goodreads_books_12993,True,1.0
Amazon_17330,Goodreads_books_31506,True,1.0
Amazon_4477,Goodreads_books_30606,True,1.0
Amazon_7751,Goodreads_books_28615,True,1.0
Amazon_11942,Goodreads_books_17986,True,0.9999999999999998
Amazon_21052,Goodreads_books_38499,True,1.0000000000000002
Amazon_10123,Goodreads_books_22727,True,1.0000000000000002
Amazon_17899,Goodreads_books_31426,True,1.0
Amazon_15218,Goodreads_books_34674,True,1.0000000000000002
Amazon_17499,Goodreads_books_34335,True,1.0
Amazon_17220,Goodreads_books_37216,True,1.0000000000000002
Amazon_17373,Goodreads_books_39093,True,1.0000000000000002
Amazon_3857,Goodreads_books_17948,True,1.0
Amazon_17668,Goodreads_books_31767,True,0.9209314774273591
Amazon_21210,Goodreads_books_31997,True,1.0000000000000002
Amazon_13450,Goodreads_books_31935,True,1.0
Amazon_17393,Goodreads_books_3039,True,1.0
Amazon_10887,Goodreads_books_13008,True,0.9935561449830016
Amazon_2207,Goodreads_books_2812,True,1.0
Amazon_15296,Goodreads_books_36050,True,1.0000000000000002
Amazon_18146,Goodreads_books_30718,True,1.0000000000000002
Amazon_7587,Goodreads_books_34015,True,1.0000000000000002
Amazon_20855,Goodreads_books_30806,True,1.0
Amazon_16287,Goodreads_books_32783,True,1.0000000000000002
Amazon_17970,Goodreads_books_30708,True,1.0
Amazon_10368,Goodreads_books_14658,True,1.0
Amazon_21092,Goodreads_books_25738,True,1.0000000000000002
Amazon_3008,Goodreads_books_18922,True,1.0
Amazon_7610,Goodreads_books_5433,True,1.0
Amazon_11800,Goodreads_books_32257,True,1.0
Amazon_16950,Goodreads_books_33108,True,1.0
Amazon_17130,Goodreads_books_36967,True,1.0000000000000002
Amazon_21117,Goodreads_books_30659,True,1.0
Amazon_11080,Goodreads_books_38015,True,1.0
Amazon_994,Goodreads_books_33694,True,1.0
Amazon_4262,Goodreads_books_5314,True,1.0000000000000002
Amazon_16976,Goodreads_books_32072,True,1.0000000000000004
Amazon_591,Goodreads_books_36322,True,1.0
Amazon_17161,Goodreads_books_33772,True,1.0
Amazon_11009,Goodreads_books_16352,True,1.0
Amazon_17160,Goodreads_books_25545,True,1.0
Amazon_10591,Goodreads_books_32611,True,1.0000000000000002
Amazon_17432,Goodreads_books_31154,True,1.0000000000000002
Amazon_21178,Goodreads_books_32688,True,1.0
Amazon_17985,Goodreads_books_34923,True,1.0000000000000002
Amazon_10275,Goodreads_books_626,True,1.0000000000000002
Amazon_18357,Goodreads_books_33008,True,1.0
Amazon_13540,Goodreads_books_2450,True,1.0
Amazon_17233,Goodreads_books_1739,True,1.0
Amazon_7474,Goodreads_books_30643,True,1.0
Amazon_3341,Goodreads_books_30009,True,1.0000000000000002
Amazon_5081,Goodreads_books_34873,True,1.0
Amazon_1260,Goodreads_books_20855,True,1.0000000000000002
Amazon_7138,Goodreads_books_33892,True,1.0
Amazon_17088,Goodreads_books_34384,True,1.0000000000000002
Amazon_13401,Goodreads_books_6987,True,1.0000000000000002
Amazon_17952,Goodreads_books_33408,True,1.0000000000000002
Amazon_18165,Goodreads_books_28826,True,1.0000000000000002
Amazon_17048,Goodreads_books_7477,True,1.0
Amazon_11111,Goodreads_books_12940,True,1.0000000000000002
Amazon_18077,Goodreads_books_32052,True,1.0
Amazon_20978,Goodreads_books_30603,True,1.0
Amazon_132,Goodreads_books_30069,True,1.0000000000000002
Amazon_4562,Goodreads_books_2609,True,1.0
Amazon_12914,Goodreads_books_33064,True,1.0
Amazon_6509,Goodreads_books_9300,True,1.0
Amazon_3319,Goodreads_books_34621,True,1.0
Amazon_15436,Goodreads_books_35370,True,1.0000000000000002
Amazon_4611,Goodreads_books_21862,True,1.0000000000000002
Amazon_20849,Goodreads_books_30792,True,1.0000000000000002
Amazon_18590,Goodreads_books_29700,True,1.0000000000000002
Amazon_7696,Goodreads_books_3108,True,1.0
Amazon_21126,Goodreads_books_30599,True,1.0000000000000002
Amazon_13913,Goodreads_books_30016,True,0.9038242725900016
Amazon_4758,Goodreads_books_111,True,1.0000000000000002
Amazon_10156,Goodreads_books_32627,True,0.9113441007013632
Amazon_21082,Goodreads_books_1009,True,0.9670065215152166
Amazon_21103,Goodreads_books_31105,True,1.0000000000000002
Amazon_21077,Goodreads_books_32845,True,1.0000000000000004
Amazon_4713,Goodreads_books_6854,True,1.0
Amazon_10196,Goodreads_books_4896,True,1.0
Amazon_10553,Goodreads_books_2859,True,0.9808925930067484
Amazon_17600,Goodreads_books_37244,True,1.0
Amazon_16962,Goodreads_books_37671,True,1.0000000000000002
Amazon_15359,Goodreads_books_19620,True,1.0
Amazon_20923,Goodreads_books_30660,True,1.0000000000000002
Amazon_16880,Goodreads_books_31744,True,1.0
Amazon_18654,Goodreads_books_10023,True,1.0
Amazon_5276,Goodreads_books_27744,True,1.0
Amazon_21053,Goodreads_books_37182,True,1.0000000000000002
Amazon_17058,Goodreads_books_33185,True,1.0
Amazon_17269,Goodreads_books_5232,True,1.0
Amazon_14667,Goodreads_books_31157,True,1.0000000000000004
Amazon_17218,Goodreads_books_38634,True,1.0
Amazon_2808,Goodreads_books_30482,True,1.0000000000000002
Amazon_10221,Goodreads_books_13802,True,0.9138183939191812
Amazon_10493,Goodreads_books_13189,True,0.9796330520223816
Amazon_17189,Goodreads_books_1319,True,1.0000000000000002
Amazon_1918,Goodreads_books_35762,True,1.0
Amazon_7214,Goodreads_books_30652,True,1.0
Amazon_7778,Goodreads_books_23895,True,1.0000000000000002
Amazon_17029,Goodreads_books_31382,True,1.0
Amazon_17207,Goodreads_books_38468,True,1.0000000000000002
Amazon_15168,Goodreads_books_31392,True,1.0
Amazon_12862,Goodreads_books_32505,True,1.0
Amazon_2500,Goodreads_books_15366,True,1.0
Amazon_15440,Goodreads_books_32230,True,1.0
Amazon_4528,Goodreads_books_30400,True,1.0
Amazon_2179,Goodreads_books_33981,True,0.9925699529877288
Amazon_4576,Goodreads_books_30536,True,1.0000000000000002
Amazon_21724,Goodreads_books_38214,True,1.0000000000000002
Amazon_7651,Goodreads_books_31192,True,1.0
Amazon_21191,Goodreads_books_33888,True,1.0000000000000002
Amazon_10629,Goodreads_books_25865,True,1.0
Amazon_17032,Goodreads_books_1815,True,1.0
Amazon_9245,Goodreads_books_29568,True,1.0
Amazon_10215,Goodreads_books_36618,True,0.911677854188524
Amazon_2796,Goodreads_books_36160,True,1.0000000000000002
Amazon_11059,Goodreads_books_35888,True,1.0
Amazon_13638,Goodreads_books_35937,True,1.0000000000000002
Amazon_14439,Goodreads_books_29579,True,1.0000000000000002
Amazon_18034,Goodreads_books_32161,True,1.0
Amazon_10655,Goodreads_books_4026,True,1.0000000000000002
Amazon_4658,Goodreads_books_30909,True,1.0
Amazon_4529,Goodreads_books_31500,True,0.9123360365439162
Amazon_22364,Goodreads_books_985,True,1.0
Amazon_17597,Goodreads_books_19016,True,1.0
Amazon_4385,Goodreads_books_30429,True,1.0
Amazon_16951,Goodreads_books_15840,True,1.0000000000000002
Amazon_3462,Goodreads_books_31110,True,1.0
Amazon_5080,Goodreads_books_15499,True,0.9447397472065956
Amazon_18153,Goodreads_books_32706,True,1.0000000000000004
Amazon_13396,Goodreads_books_23813,True,0.9638612625526044
Amazon_16862,Goodreads_books_10274,True,1.0000000000000002
Amazon_18101,Goodreads_books_33972,True,1.0000000000000002
Amazon_165,Goodreads_books_11275,True,1.0000000000000002
Amazon_11224,Goodreads_books_1971,True,1.0000000000000002
Amazon_11196,Goodreads_books_23093,True,1.0
Amazon_2976,Goodreads_books_1208,True,1.0000000000000002
Amazon_20862,Goodreads_books_149,True,1.0
Amazon_10175,Goodreads_books_13001,True,0.95154400556419
Amazon_3429,Goodreads_books_35307,True,1.0000000000000002
Amazon_10832,Goodreads_books_17663,True,1.0
Amazon_17793,Goodreads_books_31351,True,1.0000000000000002
Amazon_14892,Goodreads_books_5152,True,1.0
Amazon_2675,Goodreads_books_2096,True,1.0000000000000002
Amazon_11696,Goodreads_books_3485,True,1.0000000000000002
Amazon_16526,Goodreads_books_37935,True,1.0
Amazon_20950,Goodreads_books_31338,True,1.0
Amazon_14972,Goodreads_books_25852,True,1.0
Amazon_8953,Goodreads_books_10538,True,1.0000000000000004
Amazon_7429,Goodreads_books_9310,True,1.0000000000000002
Amazon_20952,Goodreads_books_11227,True,1.0000000000000002
Amazon_10110,Goodreads_books_38530,True,1.0
Amazon_16326,Goodreads_books_30704,True,1.0
Amazon_18400,Goodreads_books_1965,True,1.0
Amazon_17396,Goodreads_books_34649,True,1.0000000000000002
Amazon_11760,Goodreads_books_36071,True,0.9919015743645416
Amazon_17859,Goodreads_books_32016,True,1.0
Amazon_15369,Goodreads_books_1560,True,1.0
Amazon_2045,Goodreads_books_8156,True,1.0
Amazon_16284,Goodreads_books_30986,True,0.9831227513822351
Amazon_3346,Goodreads_books_13555,True,0.9911872201877796
Amazon_17340,Goodreads_books_34582,True,1.0
Amazon_11810,Goodreads_books_31710,True,1.0000000000000004
Amazon_1894,Goodreads_books_30797,True,1.0
Amazon_4717,Goodreads_books_11860,True,1.0000000000000002
Amazon_2120,Goodreads_books_7453,True,1.0
Amazon_15471,Goodreads_books_13346,True,1.0000000000000002
Amazon_7988,Goodreads_books_34524,True,1.0000000000000002
Amazon_16847,Goodreads_books_30980,True,1.0
Amazon_14754,Goodreads_books_2611,True,0.9899703548133432
Amazon_4729,Goodreads_books_35670,True,0.9038014813706304
Amazon_3213,Goodreads_books_1094,True,1.0000000000000002
Amazon_15473,Goodreads_books_3792,True,1.0000000000000002
Amazon_13740,Goodreads_books_37737,True,1.0000000000000002
Amazon_17475,Goodreads_books_31580,True,1.0000000000000002
Amazon_10098,Goodreads_books_23738,True,1.0000000000000002
Amazon_6983,Goodreads_books_30554,True,1.0
Amazon_11613,Goodreads_books_32743,True,1.0
Amazon_17611,Goodreads_books_34170,True,1.0
